tweet_id,username,user_id,text,created_at,retweet_count,favorite_count,sentimiento
1884395939994948047,Giovanni Dutan,15139571,@tctelevision Encuesta presidencial a 13 mil personas de forma presencial indican que:  Luisa González está a 45% Daniel Noboa 36.5%  Pagadas por Guillermo Lasso según el propio Luis Vivanco.  https://t.co/8UNVKixOQs,Wed Jan 29 00:19:37 +0000 2025,0,0,negativo
1884395939965624431,Diego,1713599456187125760,"@AndreGonzalezNa @eluniversocom Seria una excelente ministra de Daniel Noboa no creen,??",Wed Jan 29 00:19:37 +0000 2025,0,0,negativo
1884395683274207466,Pat,1748524220387094528,@UrgenciaEcu Todos con Daniel Noboa,Wed Jan 29 00:18:35 +0000 2025,0,0,positivo
1884395635652321322,siemprealerta,1393110179932168192,@MauricioAyoraTC son grandes defensores de la democracia en países ajenos SARTA DE HDP @tctelevision cómplices con el narcoestado por ocultar la realidad del pacto con los GDO Y FITO que tiene Daniel Noboa Azin para el envío de droga en cajas de banano estamos como estamos,Wed Jan 29 00:18:24 +0000 2025,0,0,negativo
1884394807570711027,Daniel J. Aguilar D.,1109688812,"@chullaquitenoec No jodan, Noboa ya compró esta página también?",Wed Jan 29 00:15:07 +0000 2025,0,3,negativo
1884394599717679201,siemprealerta,1393110179932168192,@tctelevision a toda costa @MauricioAyoraTC el DICTADOR DANIEL NOBOA AZIN se quiere quedar para mantener en el caos y violencia en el ecuador SARTA de HDP MENTIROSOS muestren las actas,Wed Jan 29 00:14:17 +0000 2025,0,0,negativo
1884394565219598472,Giovanni Dutan,15139571,@ElDatoEcua Encuesta presidencial a 13 mil personas de forma presencial indican que:  Luisa González está a 45% Daniel Noboa 36.5%  Pagadas por Guillermo Lasso según el propio Luis Vivanco.  https://t.co/8UNVKixOQs,Wed Jan 29 00:14:09 +0000 2025,6,15,negativo
1884394327994163359,siemprealerta,1393110179932168192,@tctelevision Rafael cuesta hablás de democracia cuándo el DICTADOR DANIEL NOBOA AZIN no reconoce a su Vicepresidenta @veroniabad MERCADERES DE LA INFORMACIÓN,Wed Jan 29 00:13:12 +0000 2025,0,1,negativo
1884394175765860660,Daniel Salcan,1298841389782970368,"El país no puede seguir hablando de los looks de Lavinia o de los circos de Noboa, mientras la inseguridad nos está aplastando. Hay que hablar y votar para resolver los problemas que estamos sufriendo los ecuatorianos: https://t.co/bglZ5G6Enb",Wed Jan 29 00:12:36 +0000 2025,332,671,negativo
1884394059529134361,siemprealerta,1393110179932168192,@tctelevision Rafael cuesta NO mientas en el narcocanal muestra las actas NO es Ecuador es sólo el dictador Daniel Noboa Azin que le sigue el juego a la derecha,Wed Jan 29 00:12:08 +0000 2025,0,0,negativo
1884393767815262442,BobNews,1272914311166464000,@LuisHid17362700 @DanielNoboaOk @EdmundoGU Muy bien presidente Daniel Noboa ….. no al burro dictador maduro y el traficante  diosdado cabello,Wed Jan 29 00:10:59 +0000 2025,0,0,positivo
1884393544959574112,Daniel Noboa,1742080911191965696,No abre,Wed Jan 29 00:10:06 +0000 2025,0,0,negativo
1884393520708157616,Nicaragua Investiga,1008403240944328705,"🇻🇪 Migración, resultado electoral de 2024 y democracia fueron los temas que trataron el presidente ecuatoriano Daniel Noboa, y el líder opositor venezolano Edmundo González durante un encuentro en Quito https://t.co/9TsQh1VqnP https://t.co/pcVKE6t9G3",Wed Jan 29 00:10:00 +0000 2025,0,3,positivo
1884393337005957558,Dinamo George LaRoquet,1296508733640577027,@lahoraecuador Daniel Noboa enemigo del Ecuador y sus migrantes,Wed Jan 29 00:09:16 +0000 2025,0,0,negativo
1884392664394781123,Rafael,308126101,@pochoharbEC @IPSOS_ECUADOR Una sola vuelta el presidente Daniel Noboa gana. @EcuavisaInforma @EcuavisaInforma,Wed Jan 29 00:06:36 +0000 2025,0,0,negativo
1884392382357025151,Daniel Rivero,1667332225304502278,"@DanielNoboaOk @EdmundoGU Con la fuerza del pueblo, @DanielNoboaOk, Comunicaliza lo muestra. Noboa a una sola vuelta. ¡El correismo nunca mas! #gdorc5 https://t.co/gdgfO0GryT",Wed Jan 29 00:05:28 +0000 2025,0,0,negativo
1884392332910264343,LaHistoria,2396731321,"Otra encuesta. La empresa Ipsos publica resultados de su última encuesta de intención de voto: Daniel Noboa iría adelante con el 50%, seguido de Luisa González con el 34,6%. Con estas cifras no habría segunda vuelta. https://t.co/dk02UvZyPW",Wed Jan 29 00:05:17 +0000 2025,191,474,negativo
1884392316250775619,Nidia Andrade,1188272841113907200,@DanielNoboaOk @EdmundoGU Gracias por su incondicional apoyo Gracias por su sólido coraje Libertario 🙌🏻  Gracias por ser hoy voz de millones que somos silenciados 🙌🏻  Infinitas Gracias  Bendiciones plenas en exitos para usted excelente Sr Presidente Daniel Noboa 🙏🏻,Wed Jan 29 00:05:13 +0000 2025,1,4,positivo
1884392111350628713,DANIEL NOBOA ARRASTRADO COMO ALFARO,1748489124045099008,"@mach27586 @MashiRafael @petrogustavo Yo me voy para allá, pero como van las cosas con el mamerto infeliz de tu presidente, pronto nos iremos todos. Por lo pronto, me voy solo. ¿Le mando saludos a tu madre?",Wed Jan 29 00:04:24 +0000 2025,0,0,negativo
1884391995084292455,Dinamo George LaRoquet,1296508733640577027,@EcuavisaInforma Daniel NOBOA enemigo de los migrantes,Wed Jan 29 00:03:56 +0000 2025,1,5,negativo
1884391507014345133,Daniel G.,1304833121846689794,"Es triste ver como cierta parte de la población cree que está bien estar encontra de Noboa, pero a favor de Luisa.  Maduren, ambas candidaturas representan el autoritarismo desde distintos espacios, Noboa violando la ley y Luisa aliada con una narcodictadura asesina.",Wed Jan 29 00:02:00 +0000 2025,0,0,negativo
1884391490371125709,Irving Rojas,1276367120406847489,"Ha llegado el momento para seguir buscando el bienestar de nuestro país, salgamos a votar por Daniel Noboa y los asambleístas @NathalyFarinan para que Ecuador pueda seguir creciendo y evite caer en un abismo. https://t.co/fN9JtvziOu",Wed Jan 29 00:01:56 +0000 2025,1,1,positivo
1884391169519710670,Mónica,757266992797802497,"@CarlaMaldonadoP Como 5 encuestadores dan a Daniel Noboa el triunfo @luisevivanco , cuál es la encuestadora de Lasso ?",Wed Jan 29 00:00:39 +0000 2025,0,0,negativo
1884390835422151140,Giovanni Dutan,15139571,@pochoharbEC @IPSOS_ECUADOR Encuesta presidencial a 13 mil personas de forma presencial indican que:  Luisa González está a 45% Daniel Noboa 36.5%  Pagadas por Guillermo Lasso según el propio Luis Vivanco.  https://t.co/8UNVKixOQs,Tue Jan 28 23:59:20 +0000 2025,0,0,negativo
1884390829562769898,Edisson Santiago Guillen Noriega,1541573602541277185,"@LuisaGonzalezEc @RC5Oficial Nadie te Quiere en Ambato , ahí  somos 💯 Daniel Noboa 💜💜💜",Tue Jan 28 23:59:18 +0000 2025,1,3,negativo
1884390805172801965,Eder Gómez,1275946574686945286,"Tenemos que salir a votar por lo mejor para el país, y es que la unica opción para hacer algo bueno con el futuro de nuestro país es votar por Daniel Noboa y todos los asambleístas que lo apoyan apra que nuestro país siga avanzando. @Adnecuadorok https://t.co/uIJLDirE5c",Tue Jan 28 23:59:12 +0000 2025,0,0,negativo
1884390752538816737,Reporte Ya,221378668,"#28Ene #Edmundo #Ecuador  @betzaj: Mediante el Decreto Nº. 514, el presidente Daniel Noboa confirió la Condecoración de la Orden Nacional ""Al Mérito"" en el Grado de Gran Collar, a Edmundo González Urrutia. https://t.co/4kdZbyFq9z",Tue Jan 28 23:59:00 +0000 2025,19,45,negativo
1884390582052585719,Willan @bata,1431987139751841794,"😯muestras de 15MIL CASOS✍️ Encuesta presentada por Café La Posta sobre la intención de voto  las elecciones presidenciales en Ecuador  1️⃣ Luisa González: 45% 2️⃣ Daniel Noboa: 36.5 📌 Conclusión De mantenerse esta tendencia, Luisa González (RC5) podría ganar en primera vuelta. https://t.co/Uzwo84Tu0S",Tue Jan 28 23:58:19 +0000 2025,0,2,negativo
1884390252220981365,Floresa 🇪🇨 🇵🇸,775835855793623041,"Está entendido @DianaAtamaint @cnegobec y @TCE_Ecuador ? Lo establecido por el Código de la Democracia es mandatorio para todo funcionario público, incluido Daniel Noboa. El silencio de Uds incumple la ley y perjudica la transparencia del proceso electoral.",Tue Jan 28 23:57:01 +0000 2025,0,0,negativo
1884390210575949890,Orlando Mena,1435756683138158597,"Solitos se mienten, siempre a  estado Daniel Noboa adelante, Luisa después. Daniel Noboa Azin presidente una sola vuelta rc5 nunca más chao",Tue Jan 28 23:56:51 +0000 2025,0,0,negativo
1884389998826344876,Diario Opinión,205274536,Asambleísta plantea reconocer a #EdmundoGonzález como legítimo presidente de Venezuela este miércoles en sesión del pleno  Edmundo González se reunirá este martes con el presidente Daniel Noboa en Carondelet. https://t.co/KT9OMtVYt4,Tue Jan 28 23:56:00 +0000 2025,0,1,negativo
1884389968656883829,Gloria Torres,282959647,"@ElPortalEcu @DanielNoboaOk. El país está en llamas, con crisis de salud y Daniel Noboa enfoque en lo que sucede fuera de nuestras fronteras. #LlegaGonzálezTuSales #PregúntaleAEdmundo #PeorQueVenezuela https://t.co/Edpwnl91ih",Tue Jan 28 23:55:53 +0000 2025,1,0,negativo
1884389939317559709,Hector Mora F.,1068855505,"*DURANTE EL GOBIERNO DE DANIEL NOBOA, SE ESTÁN MARCANDO CIFRAS HISTORICAS NUNCA ANTES VISTAS EN EL ECUADOR* SIN DUDA ALGUNA, EL GOBIERNO DE NOBOA, ES UN FRACASO ABSOLUTO.   AUMENTÓ EL DESEMPLEO AUMENTÓ LAS MUERTES VIOLENTAS AUMENTÓ LA DELINCUENCIA AUMENTÓ LOS SECUESTROS ETC ETC https://t.co/dLczY3NMP9",Tue Jan 28 23:55:46 +0000 2025,0,0,negativo
1884389929918083310,Milenium Tvi,1242191856601042945,"Migración, resultado electoral de 2024 y democracia fueron los temas que trataron el presidente ecuatoriano Daniel Noboa, y el líder opositor venezolano Edmundo González durante un encuentro en Quito.  Néstor Aguilera nos cuenta más. https://t.co/A00KyRm3o5",Tue Jan 28 23:55:44 +0000 2025,1,1,neutral
1884389741682122871,Domingo Paniagua,1273428087842185216,"Si en verdad queremos algo bueno para Ecuador es momento de actuar, tenemos que salir a votar por la mejor opción para nuestro hermoso país, y esa opción son Daniel Noboa y sus asambleístas como @JorgeEChamba_54 https://t.co/UKXmRpMMPI",Tue Jan 28 23:54:59 +0000 2025,0,0,positivo
1884389677697814925,El Dato Ec 🇪🇨,1287473710174212096,"#Urgente ¡Según encuesta de IPSOS, Daniel Noboa ganaría en una sola vuelta con el 50% de votos válidos!  🟣Daniel Noboa 50,0%. 🔵Luisa González 34,8%.  🟢Andrea González 5,7%. 🔴Leonidas Iza 2,8%. 🟠Jimmy Jairala  2,1%. https://t.co/KuUJdwJssb",Tue Jan 28 23:54:44 +0000 2025,433,1992,negativo
1884389466518741003,Yolanda López,1793113280770179072,"Daniel Noboa aplaudió la política migratoria de Donald Trump, sin pensar en los miles de migrantes ecuatorianos que sostienen la dolarización en Ecuador  Migrar no es un delito y nadie tiene el derecho de pisotear la dignidad de un ser humano por buscar oportunidades en otro país",Tue Jan 28 23:53:53 +0000 2025,0,0,negativo
1884389335094481342,Orlando Mena,1435756683138158597,Está man solo hace por que ya estan perdidos. Daniel Noboa Azin presidente una sola vuelta y rc5 nunca más chao,Tue Jan 28 23:53:22 +0000 2025,0,0,negativo
1884389226042573179,TigreAmbar,1357887334780436483,"Si algo podemos reconocerle a Daniel Noboa es que no solo promete, sino que actúa. Por eso en estas elecciones hay que apoyar también a los asambleístas de ADN7 @Edumenpal2022 https://t.co/U4aXcnP77j",Tue Jan 28 23:52:56 +0000 2025,0,0,neutral
1884389152910692781,Ecuador Informado,1364790790803849216,"#EleccionesEcuador2025  Según encuesta de @IPSOS_ECUADOR, Daniel Noboa estaría en el 50% de votos válidos, seguido de Luisa González con 36%. De corroborarse este cálculo, Noboa ganaría en 1era vuelta. https://t.co/iiKg56sLhL",Tue Jan 28 23:52:38 +0000 2025,4,14,negativo
1884389120161587261,Galina22,1542475228986613761,"@ElDatoEcua Yo quiero un Daniel Noboa de cartón, donde lo puedo conseguir?",Tue Jan 28 23:52:31 +0000 2025,0,0,negativo
1884389117749784692,Gibran García,1654244285368131584,"@notibien Daniel Noboa tiene un porcentaje considerable, pero aún le falta para alcanzar a González.",Tue Jan 28 23:52:30 +0000 2025,0,0,neutral
1884389032903205072,El Boletin SV,1879569708460232704,"#Internacionales  El Presidente de Ecuador, Daniel Noboa anunció que declarará al Tren de Aragua como grupo terrorista y ofreció vender 250 mil barriles diarios de petróleo a países que le compran a Venezuela. https://t.co/OlrhgahCdC",Tue Jan 28 23:52:10 +0000 2025,0,1,negativo
1884388958299382022,Información Ahora-Periódico Digital,1856493184186040320,"#Internacionales   El Presidente de Ecuador, Daniel Noboa anunció que declarará al Tren de Aragua como grupo terrorista y ofreció vender 250 mil barriles diarios de petróleo a países que le compran a Venezuela. https://t.co/B3zN7i5dDM",Tue Jan 28 23:51:52 +0000 2025,0,0,negativo
1884388945909219358,Daniel,1351227541160394763,@babadmerchan @ConcejoQuito @EdmundoGU A ver con tantos y tantos problemas de la ciudad era prioridad hacerle la propaganda a noboa?q tipo de acuerdos puede llegar el sr si nisiquiera le apoyan para tomar el poder.,Tue Jan 28 23:51:49 +0000 2025,0,0,negativo
1884388927832039892,Ecuador Chequea,777891400297897985,"Pese al sesgo político del post, es cierto que la Corte Constitucional dejó sin efecto la ‘Ley Antipillos’. La entidad justificó la decisión por irregularidades en su promulgación. Sin embargo, aclaró que el presidente-candidato, Daniel Noboa, puede presentar un nuevo proyecto de https://t.co/VOgwyw01OF",Tue Jan 28 23:51:45 +0000 2025,0,0,negativo
1884388766237765807,Esteban Verduzco,1280701220160765960,"Llego el momento de que hagamos lo mejor por nuestro país, si queremos defender a Ecuador tenemos que votar por Daniel Noboa, solamente con el y los asambleistas como @FerdinanAZ87 https://t.co/k9TuJiiZDT",Tue Jan 28 23:51:06 +0000 2025,0,0,positivo
1884388365166076149,Eder Morocho 🇪🇨,1362655842277986305,Todos en la Plaza Grande a votar por Daniel Noboa y por todo ADN7 😁no dejar que el voto se desperdicie desde la primera vuelta es lo mejor @JorgeEChamba_54 https://t.co/OJ74CW3vzi,Tue Jan 28 23:49:31 +0000 2025,0,1,positivo
1884387941385978160,Gerardo Gualdron M,594072080,@TVVnoticias Gracias Ecuador. Gracias señor presidente Daniel Noboa.,Tue Jan 28 23:47:50 +0000 2025,0,1,positivo
1884387871873736738,Sambonews TV Digital,1809284727142248451,"#ATENCIÓN| El presidente de Ecuador, Daniel Noboa, y el presidente electo de Venezuela, Edmundo González, se reunieron en el Palacio de Carondelet el martes 28 de enero y acordaron: 1) Declarar al Tren de Aragua como grupo terrorista, 2) Detener el financiamiento a regímenes https://t.co/p811Mgqln1",Tue Jan 28 23:47:33 +0000 2025,0,0,negativo
1884387587546116104,Fernanda Sosa,1437467639333392385,@lahistoriaec Literalmente pero no importa que vayan a gobernar allá que aquí ya tenemos a Daniel Noboa https://t.co/x9oGDx784Y,Tue Jan 28 23:46:25 +0000 2025,0,0,negativo
1884387267994665259,El Gallo de la Catedral,320557744,La triste DISLEXIA de Daniel Noboa. https://t.co/1shPEgL0Ey,Tue Jan 28 23:45:09 +0000 2025,42,44,negativo
1884387175485092319,Ignacia Rivera,1449154447863595010,@babadmerchan @EdmundoGU Solo los borregos no creen eso! Estan desesperados porque en las calles se escucha cada vez más fuerte el apoyo a Daniel Noboa https://t.co/rpck96C8tk,Tue Jan 28 23:44:47 +0000 2025,0,1,negativo
1884387101099380887,Daniela Romano,1616594633940783105,"@Mano_Hostil DANIEL NOBOA PRESIDENTE POR UN PERIODO COMPLETO. LA DEPURACIÓN DE NARCOPOLITICOS, MAFIAS, CORRUPCIÓN, DELINCUENCIA ORGANIZADA, NARCOTRAFICO QUE MOLESTA A MUCHOS  DEBE CONTINUAR PARA AVANZAR COMO PAÍS LIBRE DE DELINCUENTES !!!",Tue Jan 28 23:44:29 +0000 2025,0,0,negativo
1884386886673670551,Del Día a la Noche,1421993567493533696,"""Presidentes Edmundo González y Daniel Noboa discutieron: 1. Tren de Aragua como grupo terrorista. 2. Ecuador venderá petróleo a socios de Venezuela para limitar fondos a Maduro. 3. Comisión bilateral para seguimiento de acuerdos."" @desiolaves    #EnVivo: https://t.co/U7qFY1xgsG https://t.co/PKROVORa2f",Tue Jan 28 23:43:38 +0000 2025,0,1,negativo
1884386599015735608,Diario Las Américas,1628758876601348096,"#AméricaLatina | Ecuador desafía exportaciones petroleras del régimen de Maduro  El presidente Daniel Noboa dijo estar ""dispuesto a vender hasta 250.000 barriles de petróleo diarios a países que hoy en día compran el petróleo de Venezuela"". https://t.co/jwnNOxvjmG",Tue Jan 28 23:42:30 +0000 2025,0,0,negativo
1884386175084868035,Gladys Arias,1502396398721019904,@ZoomEcuador @LuisaGonzalezEc Como recupera la producción una persona que no tiene experiencia? Dejen nomás de eso ya se encarga Daniel Noboa https://t.co/IvuojYpHg6,Tue Jan 28 23:40:48 +0000 2025,0,0,negativo
1884385935426551963,Daniela Romano,1616594633940783105,"@ElTinoEc DANIEL NOBOA PRESIDENTE POR UN PERIODO COMPLETO! LA DEPURACIÓN DE NARCOPOLITICOS, MAFIAS, CORRUPCIÓN, DELINCUENCIA ORGANIZADA, NARCOTRAFICO DEBE CONTINUAR PARA AVANZAR COMO PAÍS!!!!",Tue Jan 28 23:39:51 +0000 2025,0,4,negativo
1884385718312600036,WQ Radio,1845800992740372481,"#atención | 🇪🇨 | IPSOS considerada como la tercera compañía de investigación de mercados más grande del mundo, con sede en París ( ESOMAR report 2017) da como ganador a Daniel Noboa en una sola vuelta. Su más reciente informe en votos válidos, da como ganador a Noboa con el 50%, https://t.co/VTGnJRo6gJ",Tue Jan 28 23:39:00 +0000 2025,0,0,negativo
1884385511709520133,El Rastro,837459340634296321,🎤 Encuesta de Lasso intención de voto para las elecciones presidenciales en Ecuador:  1️⃣ Luisa González: 45% 2️⃣ Daniel Noboa: 36.5% 3️⃣ Andrea González: 6% 4️⃣ Pedro Granja: 4.5% 5️⃣ Leónidas Iza: 4% 6️⃣ Jimmy Jairala: 1.9%  Otros candidatos: Menos del 1% Muestra de 15MIL CASOS https://t.co/nMEhrRjooM,Tue Jan 28 23:38:10 +0000 2025,3,11,negativo
1884385228703052104,El Gallo de la Catedral,320557744,"Mientras Ecuador se DESANGRA, y los migrantes ecuatorianos son humillados y son expulsados de EEUU por miles, Daniel Noboa y su pandilla, en GRAN FIESTA y CAMPAÑA ELECTORAL PÚBLICAS, en Carondelet. https://t.co/HggGdUbakd",Tue Jan 28 23:37:03 +0000 2025,29,46,positivo
1884385135774122251,Noticias Oromar,1518617582403825668,"#NoticiasOromar | Según una encuesta de IPSOS, Daniel Noboa lidera las elecciones del 9 de febrero con un 45.3% de intención de voto, seguido por Luisa González con un 31.3%. En votos válidos, Noboa alcanza el 50%. Entre el 20 y 24 de enero de 2025 se realizaron las encuestas. https://t.co/vg3TPwG6IM",Tue Jan 28 23:36:41 +0000 2025,0,1,negativo
1884384807016108372,TalCual,147589125,"Daniel Noboa declarará como grupo terrorista al Tren de Aragua con presencia en Ecuador   Como «histórico» fue calificada la reunión entre el presidente de Ecuador Daniel Noboa y el líder opositor Edmundo González, por parte de la comunidad venezolana en ese país. El encuentro",Tue Jan 28 23:35:22 +0000 2025,3,9,negativo
1884384485128409197,TalCual,147589125,Daniel Noboa declarará como grupo terrorista al Tren de Aragua con presencia en Ecuador #TalCual #ClaroyRaspao   Haz clic en la imagen para más detalles  https://t.co/smO5h4XIJc,Tue Jan 28 23:34:06 +0000 2025,6,9,negativo
1884384417516531855,Dr. Ludwing Alvarez Rengifo,1246276313398329348,@EdmundoGU Lamentablemente no lo habría recibido el Presidente de la República Porqué Daniel Noboa ya no sería Presidente. Aquí lo explico 20H30 por YouTube. Link:  https://t.co/ZR0vtDomak      Deja tus comentarios,Tue Jan 28 23:33:49 +0000 2025,0,0,negativo
1884384348205637915,jerialvarez,46759264,@AnderssonBoscan Daniel Noboa presidente! 2025-2029! 💪🏻💜🇪🇨🇻🇪🫡💪🏻💜🇪🇨🇻🇪🫡,Tue Jan 28 23:33:33 +0000 2025,0,0,positivo
1884384057406153128,El Tino,329840383,⚫Con muestras de 15MIL CASOS Encuesta de Lasso intención de voto para las elecciones presidenciales en Ecuador:  1️⃣ Luisa González: 45% 2️⃣ Daniel Noboa: 36.5% 3️⃣ Andrea González: 6% 4️⃣ Pedro Granja: 4.5% 5️⃣ Leónidas Iza: 4% 6️⃣ Jimmy Jairala: 1.9%  Otros candidatos: Menos del 1% https://t.co/J7iOS63ER6,Tue Jan 28 23:32:24 +0000 2025,1,10,negativo
1884384013441540183,luis guerrero,1451841020,"@cubalondra America y Ecuador , serán libres de zurdos (Donald Trump), cuándo no se roba la plata alcanza para todos(NayikBukele). Guerra interna contra: terrorismo, narco y mafias políticas, corrupción y el crimen organizad(Daniel Noboa A.) y VIVA LA LIBERTAD CARAJO (JavierMilei)",Tue Jan 28 23:32:13 +0000 2025,0,0,negativo
1884383981430358059,Carla Maldonado.,972139387,"Ipsos: 2.000 encuestas, a escala nacional. Intención del voto Daniel Noboa, ADN: 45.3% Luisa González, RC: 31,3 Andrea González, PSP: 5,1% Leonidas Iza, PK: 2,4% Jimmy Jairala, CD:1,9% https://t.co/hvlj7NFFqY",Tue Jan 28 23:32:05 +0000 2025,8,24,negativo
1884383953664237913,David Rojas,3153103834,"Y acá aplaudían como el presidente Daniel Noboa se reunía con Donald Trump, mismo Donald Trump que trata como esclavos a nuestros propios hermanos ecuatorianos.  A la élite como Trump y Noboa solos les interesa sus bolsillos y no el pueblo.",Tue Jan 28 23:31:59 +0000 2025,2,1,negativo
1884383468206834093,La Patilla,124172948,#28Ene🍉| Ecuador declaró al Tren de Aragua como organización terrorista; el presidente Daniel Noboa entregó Orden Nacional al Mérito a Edmundo González; canciller colombiano destacó que ser migrante no es un delito… estas y más informaciones en Qué pasó hoy.  #LaPatilla🍉 https://t.co/59WlTKpGmT,Tue Jan 28 23:30:03 +0000 2025,2,5,negativo
1884383455712276882,jerialvarez,46759264,"@pochoharbEC @IPSOS_ECUADOR Dios está con el Ecuador y los ecuatorianos, Daniel Noboa presidente 2025-2029! 💪🏻💜🇪🇨🫡💪🏻💜🇪🇨🫡💪🏻💜🇪🇨🫡",Tue Jan 28 23:30:00 +0000 2025,0,0,negativo
1884383454499869172,Epoch Times Brasil,518529082,"Nesta terça-feira (28/01), o presidente do Equador, Daniel Noboa, se reuniu em Quito com Edmundo González Urrutia e o reconheceu como o presidente legítimo da Venezuela.  Na ocasião, Noboa apresentou 3 medidas de cooperação com Edmundo González. Uma delas sendo a oferta de vender https://t.co/qVEvz9JvW8",Tue Jan 28 23:30:00 +0000 2025,3,10,negativo
1884383375886029091,Adrian Carrion,1622430196757307392,"@radiocentroec @RicardoNoboaB Si Luisa no está preparada xq está llena de dogmas, Daniel Noboa tampoco está preparado xq no tiene capacidad intelectual para hacerlo.",Tue Jan 28 23:29:41 +0000 2025,0,0,negativo
1884383097019416659,LoraComent,167618083,"Esto también debería hacer Daniel Noboa aqui. No es que es de derecha?  ÚLTIMA HORA: 🇺🇸🏳️‍⚧️ El presidente de Estados Unidos, Trump, firma una orden ejecutiva que prohíbe oficialmente la ""mutilación química y quirúrgica"" de niños en Estados Unidos.",Tue Jan 28 23:28:35 +0000 2025,0,0,negativo
1884382900629467510,Javier Merino B,1777857385584881664,"El presidente de Venezuela, Edmundo González Urrrutia recibe la Orden Nacional al Mérito en el grado de Gran Collar en el Palacio de Carondelet, en Quito, de la mano del presidente Daniel Noboa de Ecuador. 🇻🇪🇪🇨",Tue Jan 28 23:27:48 +0000 2025,0,0,positivo
1884382846007054415,Patria Tierra Sagrada,1254877586204897280,Daniel Noboa aplaudiendo en primera fila la llegada de los ecuatorianos deportados encadenados y esposados.⛓️ #NoboaEnemigoDeLosMigrantes https://t.co/5J0PQn3twG,Tue Jan 28 23:27:35 +0000 2025,4,2,positivo
1884382595091194147,Amael/Amael,895850939520868353,@Primicias Jajaja Edmundo González el Guaidó 2.0 vino a realizar proselitismo político con el candidato Daniel Noboa que está desesperado por la caída en las encuestas. https://t.co/ZcBWKkuEAQ,Tue Jan 28 23:26:35 +0000 2025,0,0,negativo
1884381640350462117,El Dato Ec 🇪🇨,1287473710174212096,"#InyecciónPolítica  🤝🇪🇨 El 28 de enero, el presidente Daniel Noboa y Edmundo González, líder opositor venezolano, alcanzan tres acuerdos clave:   Declarar al Tren de Aragua como grupo terrorista, ofrecer petróleo a países que sancionen a Venezuela y firmar un convenio https://t.co/ajw67hF1QE",Tue Jan 28 23:22:47 +0000 2025,6,28,negativo
1884381638882205799,Noticiero Digital,35764841,#28Ene  🌎 | MUNDO | Daniel Noboa declarará al Tren de Aragua como grupo terrorista https://t.co/2zFAppceGY,Tue Jan 28 23:22:47 +0000 2025,1,0,negativo
1884381618472677757,Radio SUCRE 700 AM,86374475,"El presidente Daniel Noboa, mediante decreto ejecutivo, confirió la Condecoración de la Orden Nacional ""Al Mérito"" en el Grado de Gran Collar, a Edmundo González Urrutia. https://t.co/EyVPki9xj8",Tue Jan 28 23:22:42 +0000 2025,1,1,positivo
1884381562348965967,Radio Dinámica Ecu,1227772638,"#Atención|| El presidente candidato  Daniel Noboa, y Edmundo González, se reunieron este martes 28 de enero, en Palacio de Carondelet, en Quito donde acordaron declarar al Tren de Aragua como grupo terrorista  Boscan Abad La Posta Fito Alondra Wilson toainga Jaime Iván caviedes https://t.co/X6acdroMre",Tue Jan 28 23:22:29 +0000 2025,0,1,negativo
1884381557206442292,Xavier Vidal 💎,1282195470,En las Encuestas realizadas por @LassoGuillermo. @LuisaGonzalezEc ganaría en 1er vuelta 1️⃣ Luisa González: 45% 2️⃣ Daniel Noboa: 36.5% 3️⃣ Andrea González: 6% 4️⃣ Pedro Granja: 4.5% 5️⃣ Leónidas Iza: 4% 6️⃣ Jimmy Jairala: 1.9% 🔹 Otros cand: Menos del 1% @MashiRafael @DiegoBorjaPC https://t.co/feFZ8z99YI,Tue Jan 28 23:22:28 +0000 2025,2,3,negativo
1884381514730737929,Ulbio Solórzano V,1526384752655228928,"Daniel Noboa por odio al proyecto político que ha defendido siempre a Manabí,  en sus propuestas está ofreciendo crear una refinería en Santa Elena, no tengo nada en contra de ellos, pero en Manabí ya hay una inversión de 1.500'000.000 USD #ManabíSeDefiende https://t.co/ruVxA3f6ps",Tue Jan 28 23:22:17 +0000 2025,10,19,negativo
1884381344718872997,Pedro Gomez,1793357391196463104,Daniel noboa presidente ¡Echa un vistazo al vídeo de krauser! #TikTok https://t.co/VNxVJWk8cj,Tue Jan 28 23:21:37 +0000 2025,0,0,negativo
1884381184500576574,Erika Andrea 🏳️‍🌈,4593572853,@alvaro_exa Daniel Noboa gana las elecciones con un 60% a un 70% casi todo Ecuador desea q siga como Presidente..,Tue Jan 28 23:20:59 +0000 2025,0,0,negativo
1884381035233767890,Ch®️isti@n T®️oy@,184429931,➡️ insisten como cada elección @pabelml @aquilesalvarez @PaolaPabonC @marcelaguinaga están trabajando por sus Ciudades y Provincias el Candidato Presidente Daniel Noboa solo cumple las órdenes del Embajador de los #EEUU en el País Cuando los perros ladran !! #ElNuevoEcuador  #SOS,Tue Jan 28 23:20:23 +0000 2025,1,2,negativo
1884381029521105405,Ch®️isti@n T®️oy@,184429931,"➡️ no dicen Peor 📌 Guillermo Lasso reconoció a Juan Guaidó como ""Presidente de #Venezuela"" y hoy Daniel Noboa reconoce a Edmundo González como ""Presidente de #Venezuela"" La pregunta es ? 📌 De q mier... le sirve eso al País sabiendo las cifras de DESEMPLEO violencia robos ⬇️",Tue Jan 28 23:20:22 +0000 2025,1,2,negativo
